"release","id","rg","ctr_n","ctr","yr","mn","sub","cst_n","cst","mag","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","cvs1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2","seat"
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPANGALI",24,1,"Movement for Multi-Party Democracy",11,"BANDA Ezra B",53801,24202,23394,808,0.44984293972231,3288,0.140548858681713,3288,0.140548858681713,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPANGALI",24,1,"Rainbow Party",46,"PHIRI Harrison",53801,24202,23394,808,0.44984293972231,1350,0.0577071043857399,1350,0.0577071043857399,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPANGALI",24,1,"United Party for National Development",29,"TEMBO Champion C",53801,24202,23394,808,0.44984293972231,3914,0.167307856715397,3914,0.167307856715397,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPANGALI",24,1,"Patriotic Front",23,"MWALE Vincent",53801,24202,23394,808,0.44984293972231,14842,0.63443618021715,14842,0.63443618021715,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPATA CENTRAL",25,1,"United National Independence Party",28,"LUNGU Watson",65781,33796,32830,966,0.51376537298004,411,0.0125190374657326,411,0.0125190374657326,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPATA CENTRAL",25,1,"Rainbow Party",46,"NACHANGWE Dorcas",65781,33796,32830,966,0.51376537298004,297,0.00904660371611331,297,0.00904660371611331,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPATA CENTRAL",25,1,"Forum for Democracy and Development",7,"CHUNGU Mumamba P",65781,33796,32830,966,0.51376537298004,272,0.00828510508681084,272,0.00828510508681084,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPATA CENTRAL",25,1,"Movement for Multi-Party Democracy",11,"PHIRI Mtolo R",65781,33796,32830,966,0.51376537298004,9075,0.276424002436796,9075,0.276424002436796,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPATA CENTRAL",25,1,"United Party for National Development",29,"UNDI Nedson",65781,33796,32830,966,0.51376537298004,4543,0.138379530916844,4543,0.138379530916844,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","CHIPATA CENTRAL",25,1,"Patriotic Front",23,"MAWERE Moses",65781,33796,32830,966,0.51376537298004,18232,0.555345720377703,18232,0.555345720377703,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","CHIPILI",26,1,"United Party for National Development",29,"NG'ONA Kenneth",18298,12679,12447,232,0.6929172587168,142,0.0114083714951394,142,0.0114083714951394,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","CHIPILI",26,1,"Rainbow Party",46,"MULENGA Rosalyn C",18298,12679,12447,232,0.6929172587168,139,0.0111673495621435,139,0.0111673495621435,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","CHIPILI",26,1,"Independent",6007,"CHABI Jewis",18298,12679,12447,232,0.6929172587168,6594,0.529766208724994,6594,0.529766208724994,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","CHIPILI",26,1,"Patriotic Front",23,"MWILA Davies",18298,12679,12447,232,0.6929172587168,5572,0.447658070217723,5572,0.447658070217723,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","CHIRUNDU",27,1,"Patriotic Front",23,"SIAMAILI Workwell",26312,19156,18825,331,0.728032836728489,5070,0.269322709163347,5070,0.269322709163347,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","CHIRUNDU",27,1,"United Party for National Development",29,"SYAKALIMA Douglas M",26312,19156,18825,331,0.728032836728489,13755,0.730677290836653,13755,0.730677290836653,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHISAMBA",28,1,"Patriotic Front",23,"SHIKWESHA Daniel",46698,22839,22129,710,0.489078761403058,5572,0.251796285417326,5572,0.251796285417326,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHISAMBA",28,1,"Rainbow Party",46,"CHIPINDI Ferdinand N",46698,22839,22129,710,0.489078761403058,279,0.0126078900989652,279,0.0126078900989652,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHISAMBA",28,1,"Movement for Multi-Party Democracy",11,"MUTETEKA Naomi C",46698,22839,22129,710,0.489078761403058,1363,0.0615933842469158,1363,0.0615933842469158,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHISAMBA",28,1,"United Party for National Development",29,"KASANDA Chushi C",46698,22839,22129,710,0.489078761403058,13430,0.606895928419721,13430,0.606895928419721,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHISAMBA",28,1,"Forum for Democracy and Development",7,"HAMWEENE Obrain E",46698,22839,22129,710,0.489078761403058,183,0.00826969135523521,183,0.00826969135523521,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHISAMBA",28,1,"Independent",6034,"KAYEWA Cyprian",46698,22839,22129,710,0.489078761403058,1302,0.0588368204618374,1302,0.0588368204618374,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHITAMBO",29,1,"United Party for National Development",29,"CHIBWANA Stanley",23833,10833,10537,296,0.454537825703856,407,0.0386257948182595,407,0.0386257948182595,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHITAMBO",29,1,"Patriotic Front",23,"MUTALE Remember C",23833,10833,10537,296,0.454537825703856,8714,0.826990604536396,8714,0.826990604536396,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHITAMBO",29,1,"Movement for Multi-Party Democracy",11,"MALAMA Mushili A",23833,10833,10537,296,0.454537825703856,1222,0.115972288127551,1222,0.115972288127551,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","CHITAMBO",29,1,"Forum for Democracy and Development",7,"MUKANDO Crawford K",23833,10833,10537,296,0.454537825703856,194,0.0184113125177944,194,0.0184113125177944,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","CHOMA CENTRAL",30,1,"Rainbow Party",46,"HAMWEEMBA Bernadette",73705,53337,52327,1010,0.723655111593515,741,0.0141609494142603,741,0.0141609494142603,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","CHOMA CENTRAL",30,1,"Patriotic Front",23,"MOONO Getrude",73705,53337,52327,1010,0.723655111593515,4878,0.0932214726622967,4878,0.0932214726622967,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","CHOMA CENTRAL",30,1,"Independent",6060,"MUSIYA Ackim",73705,53337,52327,1010,0.723655111593515,1783,0.0340741873220326,1783,0.0340741873220326,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","CHOMA CENTRAL",30,1,"United Party for National Development",29,"MWEETWA Cornelius",73705,53337,52327,1010,0.723655111593515,44925,0.85854339060141,44925,0.85854339060141,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","CHONGWE",31,1,"Forum for Democracy and Development",7,"CHULU David",71095,36791,35662,1129,0.517490681482523,1143,0.0320509225506141,1143,0.0320509225506141,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","CHONGWE",31,1,"United Party for National Development",29,"MASEBO Sylvia T",71095,36791,35662,1129,0.517490681482523,15831,0.44391789579945,15831,0.44391789579945,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","CHONGWE",31,1,"Patriotic Front",23,"MWAKALOMBE Japhen",71095,36791,35662,1129,0.517490681482523,18688,0.524031181649935,18688,0.524031181649935,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","DUNDUMWEZI",32,1,"Patriotic Front",23,"MAINGAILA Nchimunya P",40155,31534,30854,680,0.785306935624455,493,0.0159784792895573,493,0.0159784792895573,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","DUNDUMWEZI",32,1,"Independent",6018,"HAMOONGA Kenmax",40155,31534,30854,680,0.785306935624455,1922,0.0622933817333247,1922,0.0622933817333247,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","DUNDUMWEZI",32,1,"United Party for National Development",29,"SING'OMBE Edgar",40155,31534,30854,680,0.785306935624455,23394,0.758216114604265,23394,0.758216114604265,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","DUNDUMWEZI",32,1,"Independent",6026,"KALILO Caster",40155,31534,30854,680,0.785306935624455,4994,0.16185907823945,4994,0.16185907823945,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","DUNDUMWEZI",32,1,"Forum for Democracy and Development",7,"MATYOLA Oren",40155,31534,30854,680,0.785306935624455,51,0.00165294613340248,51,0.00165294613340248,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","FEIRA",33,1,"Independent",6046,"MITI Stephen",13227,8412,8233,179,0.635971875708777,3491,0.424025264180736,3491,0.424025264180736,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","FEIRA",33,1,"United Party for National Development",29,"CHIKANI Luke L",13227,8412,8233,179,0.635971875708777,1605,0.194947163852788,1605,0.194947163852788,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","FEIRA",33,1,"Patriotic Front",23,"NGOMA Patrick A",13227,8412,8233,179,0.635971875708777,3137,0.381027571966476,3137,0.381027571966476,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","GWEMBE",34,1,"Patriotic Front",23,"NTUUNDU Muleya M",28260,21995,21600,395,0.77830856334041,1375,0.0636574074074074,1375,0.0636574074074074,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","GWEMBE",34,1,"United Party for National Development",29,"CHISANGANO Attractor M",28260,21995,21600,395,0.77830856334041,19958,0.923981481481482,19958,0.923981481481482,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","GWEMBE",34,1,"Forum for Democracy and Development",7,"MWIINGA Sebestian",28260,21995,21600,395,0.77830856334041,267,0.0123611111111111,267,0.0123611111111111,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","IKELENG'I",35,1,"Forum for Democracy and Development",7,"LUWI Winford S",19423,13560,13295,265,0.698141378777738,187,0.0140654381346371,187,0.0140654381346371,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","IKELENG'I",35,1,"Alliance for Democracy and Development",36,"KAVWANDA Richard",19423,13560,13295,265,0.698141378777738,784,0.0589695374200827,784,0.0589695374200827,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","IKELENG'I",35,1,"United Party for National Development",29,"MUCHIMA Elijah",19423,13560,13295,265,0.698141378777738,10395,0.781872884543061,10395,0.781872884543061,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","IKELENG'I",35,1,"Patriotic Front",23,"KAWANGU Abiud",19423,13560,13295,265,0.698141378777738,1929,0.145092139902219,1929,0.145092139902219,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"MUCHINGA","ISOKA",36,1,"Patriotic Front",23,"SICHONE Malozo",33670,19486,19088,398,0.578734778734779,13654,0.715318524727578,13654,0.715318524727578,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"MUCHINGA","ISOKA",36,1,"Forum for Democracy and Development",7,"KAPILA Gift",33670,19486,19088,398,0.578734778734779,838,0.0439019279128248,838,0.0439019279128248,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"MUCHINGA","ISOKA",36,1,"United Party for National Development",29,"SIAME Francis",33670,19486,19088,398,0.578734778734779,4596,0.240779547359598,4596,0.240779547359598,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","ITEZHITEZHI",37,1,"Rainbow Party",46,"CHIFUWE Sheik S",39563,26238,25681,557,0.66319540985264,1756,0.0683773996339706,1756,0.0683773996339706,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","ITEZHITEZHI",37,1,"Patriotic Front",23,"MONDE Greyford",39563,26238,25681,557,0.66319540985264,2727,0.106187453759589,2727,0.106187453759589,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","ITEZHITEZHI",37,1,"Forum for Democracy and Development",7,"SHILUPIZHI Irene",39563,26238,25681,557,0.66319540985264,180,0.0070090728554184,180,0.0070090728554184,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","ITEZHITEZHI",37,1,"United Party for National Development",29,"SHABULA Herbert",39563,26238,25681,557,0.66319540985264,21018,0.818426073751022,21018,0.818426073751022,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","KABOMPO",38,1,"Patriotic Front",23,"KALENGA Daniel",22498,14281,14008,273,0.63476753489199,1606,0.114648772130211,1606,0.114648772130211,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","KABOMPO",38,1,"United Party for National Development",29,"LUFUMA Ambrose L",22498,14281,14008,273,0.63476753489199,10404,0.742718446601942,10404,0.742718446601942,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","KABOMPO",38,1,"Forum for Democracy and Development",7,"MASUMBA Kelvin N",22498,14281,14008,273,0.63476753489199,1998,0.142632781267847,1998,0.142632781267847,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KABUSHI",39,1,"Patriotic Front",23,"LUSAMBO Bowman",52327,29145,28649,496,0.556978233034571,21901,0.764459492477922,21901,0.764459492477922,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KABUSHI",39,1,"Forum for Democracy and Development",7,"CHIBUYE Anthony M",52327,29145,28649,496,0.556978233034571,442,0.0154281126740898,442,0.0154281126740898,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KABUSHI",39,1,"United Party for National Development",29,"LUFUNDA Ernest",52327,29145,28649,496,0.556978233034571,6110,0.213270969318301,6110,0.213270969318301,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KABUSHI",39,1,"Rainbow Party",46,"KAPUKULO Dennis",52327,29145,28649,496,0.556978233034571,196,0.0068414255296869,196,0.0068414255296869,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KABWATA",40,1,"Independent",6103,"ZULU Michael S",100404,55675,55147,528,0.554509780486833,673,0.0122037463506628,673,0.0122037463506628,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KABWATA",40,1,"Independent",6095,"TEMBO Clement",100404,55675,55147,528,0.554509780486833,5899,0.106968647433224,5899,0.106968647433224,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KABWATA",40,1,"United Party for National Development",29,"SATA Mulenga JC",100404,55675,55147,528,0.554509780486833,16856,0.305655792699512,16856,0.305655792699512,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KABWATA",40,1,"Rainbow Party",46,"MULILO Simon",100404,55675,55147,528,0.554509780486833,211,0.00382613741454658,211,0.00382613741454658,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KABWATA",40,1,"Patriotic Front",23,"LUBINDA Given",100404,55675,55147,528,0.554509780486833,31310,0.56775527227229,31310,0.56775527227229,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KABWATA",40,1,"Forum for Democracy and Development",7,"NJOVU Joseph C",100404,55675,55147,528,0.554509780486833,198,0.00359040382976408,198,0.00359040382976408,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KABWE CENTRAL",41,1,"Patriotic Front",23,"NGULUBE Tutwa S",65747,35190,34635,555,0.5352335467778,22386,0.646340407102642,22386,0.646340407102642,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KABWE CENTRAL",41,1,"United Party for National Development",29,"MWAMBA Macdonald",65747,35190,34635,555,0.5352335467778,12249,0.353659592897358,12249,0.353659592897358,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KAFUE",42,1,"United National Independence Party",28,"MUTENDA Anastazia",62685,36985,35992,993,0.590013559862806,588,0.0163369637697266,588,0.0163369637697266,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KAFUE",42,1,"Patriotic Front",23,"SINKALA Gibson",62685,36985,35992,993,0.590013559862806,16051,0.445960213380751,16051,0.445960213380751,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KAFUE",42,1,"Rainbow Party",46,"MUUNGA Peter M",62685,36985,35992,993,0.590013559862806,811,0.0225327850633474,811,0.0225327850633474,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KAFUE",42,1,"United Party for National Development",29,"CHONYA Mirriam B",62685,36985,35992,993,0.590013559862806,18542,0.515170037786175,18542,0.515170037786175,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAFULAFUTA",43,1,"Forum for Democracy and Development",7,"MATOWE Benson",22360,10608,10039,569,0.474418604651163,648,0.0645482617790617,648,0.0645482617790617,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAFULAFUTA",43,1,"United Party for National Development",29,"CHITAFU Brian K",22360,10608,10039,569,0.474418604651163,3266,0.325331208287678,3266,0.325331208287678,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAFULAFUTA",43,1,"Independent",6053,"MULEBWA Jeffrey",22360,10608,10039,569,0.474418604651163,1753,0.174618985954776,1753,0.174618985954776,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAFULAFUTA",43,1,"Independent",6051,"MPOMBO George W",22360,10608,10039,569,0.474418604651163,503,0.0501045920908457,503,0.0501045920908457,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAFULAFUTA",43,1,"Patriotic Front",23,"KABAMBA Joseph",22360,10608,10039,569,0.474418604651163,3869,0.385396951887638,3869,0.385396951887638,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KALABO CENTRAL",44,1,"United Party for National Development",29,"MIYUTU Chinga",31235,17319,16952,367,0.554474147590844,11832,0.697970740915526,11832,0.697970740915526,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KALABO CENTRAL",44,1,"Independent",6049,"MOOTO Kalowa",31235,17319,16952,367,0.554474147590844,603,0.0355710240679566,603,0.0355710240679566,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KALABO CENTRAL",44,1,"Patriotic Front",23,"MWAPELA Sikwibele R",31235,17319,16952,367,0.554474147590844,3219,0.18988909863143,3219,0.18988909863143,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KALABO CENTRAL",44,1,"Forum for Democracy and Development",7,"KALALUKA Mubukwanu",31235,17319,16952,367,0.554474147590844,1298,0.0765691363850873,1298,0.0765691363850873,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","KALOMO CENTRAL",45,1,"United Party for National Development",29,"KAMBONI Harry KS",53236,39793,38749,1044,0.747482906304005,21332,0.550517432707941,21332,0.550517432707941,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","KALOMO CENTRAL",45,1,"Independent",6062,"MUWELE Smart",53236,39793,38749,1044,0.747482906304005,16401,0.423262535807376,16401,0.423262535807376,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","KALOMO CENTRAL",45,1,"Patriotic Front",23,"NENGWA Douglas H",53236,39793,38749,1044,0.747482906304005,1016,0.0262200314846835,1016,0.0262200314846835,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KALULUSHI",46,1,"Independent",6006,"BESA Benard",57550,32607,31632,975,0.566585577758471,7660,0.242159838138594,7660,0.242159838138594,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KALULUSHI",46,1,"Independent",6025,"KALETA Chikabala M",57550,32607,31632,975,0.566585577758471,821,0.0259547293879616,821,0.0259547293879616,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KALULUSHI",46,1,"United Democratic Front",48,"KASENGE Wilson",57550,32607,31632,975,0.566585577758471,243,0.00768209408194234,243,0.00768209408194234,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KALULUSHI",46,1,"Rainbow Party",46,"SIMPEMBA Haward",57550,32607,31632,975,0.566585577758471,416,0.013151239251391,416,0.013151239251391,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KALULUSHI",46,1,"Patriotic Front",23,"CHILUMBA Kampamba M",57550,32607,31632,975,0.566585577758471,13506,0.426972685887709,13506,0.426972685887709,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KALULUSHI",46,1,"United Party for National Development",29,"MWALILINO Everisto M",57550,32607,31632,975,0.566585577758471,8986,0.284079413252403,8986,0.284079413252403,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAMFINSA",47,1,"Rainbow Party",46,"CHABALA Newton C",43108,22728,22244,484,0.527233924097615,611,0.0274680812803453,611,0.0274680812803453,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAMFINSA",47,1,"United Party for National Development",29,"MULENGA Stanley",43108,22728,22244,484,0.527233924097615,5767,0.259260924294192,5767,0.259260924294192,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAMFINSA",47,1,"Patriotic Front",23,"MUSONDA Elalio",43108,22728,22244,484,0.527233924097615,12882,0.579122459989211,12882,0.579122459989211,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAMFINSA",47,1,"Movement for Multi-Party Democracy",11,"CHIPILI Webby",43108,22728,22244,484,0.527233924097615,1945,0.0874393094767128,1945,0.0874393094767128,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAMFINSA",47,1,"Forum for Democracy and Development",7,"LWICHE Bright",43108,22728,22244,484,0.527233924097615,298,0.013396871066355,298,0.013396871066355,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KAMFINSA",47,1,"United Democratic Front",48,"NG'ANDWE Dickson L",43108,22728,22244,484,0.527233924097615,741,0.0333123538931847,741,0.0333123538931847,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"MUCHINGA","KANCHIBIYA",48,1,"United Party for National Development",29,"CHILEKWA Josphat",36949,18508,17981,527,0.500906655119218,2682,0.149157443968634,2682,0.149157443968634,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"MUCHINGA","KANCHIBIYA",48,1,"Forum for Democracy and Development",7,"BWALYA Mubanga",36949,18508,17981,527,0.500906655119218,580,0.0322562705077582,580,0.0322562705077582,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"MUCHINGA","KANCHIBIYA",48,1,"Patriotic Front",23,"MALAMA Martin",36949,18508,17981,527,0.500906655119218,14719,0.818586285523608,14719,0.818586285523608,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
